geo_level,geo_name,year,state_name,pct_black_alone,pct_with_health_insurance,pct_with_health_insurance_white_alone,pct_with_health_insurance_black_alone,pct_with_health_insurance_asian_alone,pct_with_health_insurance_hispanic,quartiles_pct_with_health_insurance
zcta,78832,2022,,0,86.4,85,,,88.3,Bottom 25% of geographies
zcta,65462,2022,,0,86.4,88,,,85.1,Bottom 25% of geographies
zcta,97544,2022,,0,86.4,85.5,,,65.5,Bottom 25% of geographies
zcta,80650,2022,,0,86.4,90.3,,20,77.9,Bottom 25% of geographies
zcta,65501,2022,,0,86.4,85.9,,,,Bottom 25% of geographies
county,"Carter County, Montana",2022,Montana,0,86.4,85.5,,,100,Bottom 25% of geographies
zcta,86431,2022,,0,86.4,86.4,,,100,Bottom 25% of geographies
zcta,59729,2022,,0,90.4,90,,100,,26-50% of geographies
county,"Valley County, Nebraska",2022,Nebraska,0.2,90.4,90.9,,100,89.2,26-50% of geographies
zcta,84028,2022,,0,90.4,94.2,,,64.6,26-50% of geographies
zcta,64674,2022,,0,90.4,90.4,,,,26-50% of geographies
zcta,48621,2022,,0.9,90.4,91.1,,100,100,26-50% of geographies
zcta,78635,2022,,0,90.4,93,,,,26-50% of geographies
zcta,16116,2022,,0,90.4,90.8,,,,26-50% of geographies
zcta,59002,2022,,0,90.4,95.1,,,69.4,26-50% of geographies
zcta,72633,2022,,0,90.4,90.9,,,96.2,26-50% of geographies
zcta,97435,2022,,0,90.4,90.9,,65.7,92.6,26-50% of geographies
zcta,54611,2022,,0,90.4,91.7,,,85.5,26-50% of geographies
zcta,84652,2022,,0,90.4,90.1,,100,100,26-50% of geographies
zcta,42210,2022,,0,90.4,90.3,,,88,26-50% of geographies
zcta,72410,2022,,0,90.4,90,,,,26-50% of geographies
zcta,57370,2022,,0,90.4,95.6,,,77.3,26-50% of geographies
zcta,97344,2022,,0,90.4,89.1,,100,92.7,26-50% of geographies
zcta,47224,2022,,0,90.4,90.4,,,,26-50% of geographies
zcta,72013,2022,,0,90.4,89.8,,,,26-50% of geographies
zcta,87825,2022,,0,90.4,95.8,,,94.1,26-50% of geographies
county,"Caribou County, Idaho",2022,Idaho,0,90.4,89.9,,80,81.2,26-50% of geographies
zcta,54512,2022,,0,90.4,91,,,100,26-50% of geographies
zcta,93962,2022,,0,90.4,86.8,,,100,26-50% of geographies
zcta,73860,2022,,0,90.4,89,,,100,26-50% of geographies
zcta,28528,2022,,0,90.4,91.2,,,0,26-50% of geographies
zcta,67041,2022,,0,90.4,90,,100,100,26-50% of geographies
zcta,79518,2022,,0,90.4,97.1,,,,26-50% of geographies
zcta,57724,2022,,0,90.4,95.2,,,0,26-50% of geographies
zcta,26451,2022,,0,90.4,90.1,,,,26-50% of geographies
zcta,67879,2022,,0.2,90.4,90.2,,,93.1,26-50% of geographies
zcta,58623,2022,,0,90.4,89.6,,,100,26-50% of geographies
zcta,80542,2022,,0,90.4,93.5,,100,72.7,26-50% of geographies
zcta,47469,2022,,0,90.4,90.1,,100,100,26-50% of geographies
zcta,81325,2022,,0,90.4,90.4,,,,26-50% of geographies
zcta,54746,2022,,0,90.4,90.9,,100,70.8,26-50% of geographies
zcta,45866,2022,,0,90.4,90.4,,,,26-50% of geographies
zcta,85551,2022,,0,90.4,92,,,91.4,26-50% of geographies
zcta,74430,2022,,0,90.4,92.2,,0,87.5,26-50% of geographies
county,"Greeley County, Kansas",2022,Kansas,0.2,90.4,90.3,,,93.1,26-50% of geographies
zcta,68783,2022,,0,90.4,96.1,,,100,26-50% of geographies
zcta,43322,2022,,0,90.4,90.3,,,,26-50% of geographies
zcta,14560,2022,,0,90.4,89.7,,100,95.1,26-50% of geographies
zcta,40988,2022,,0,90.4,90.4,,,100,26-50% of geographies
zcta,04239,2022,,0,90.4,91.2,,100,100,26-50% of geographies
zcta,45826,2022,,0,90.4,89.5,,,100,26-50% of geographies
zcta,40820,2022,,0,90.4,90.4,,,,26-50% of geographies
zcta,77623,2022,,0,94.4,94.9,,,0,51-75% of geographies
zcta,89042,2022,,0,94.4,94.8,,,,51-75% of geographies
zcta,16822,2022,,0,94.4,95.5,,,20.5,51-75% of geographies
zcta,18417,2022,,0,94.4,94.7,,100,78.9,51-75% of geographies
zcta,48740,2022,,0.4,94.4,94.8,,100,100,51-75% of geographies
zcta,15738,2022,,0,94.4,94.4,,,,51-75% of geographies
zcta,99585,2022,,0,94.4,,,,,51-75% of geographies
zcta,97430,2022,,0,94.4,94,,,100,51-75% of geographies
zcta,04742,2022,,0,94.4,94,,100,100,51-75% of geographies
zcta,98336,2022,,0,94.4,94,,,,51-75% of geographies
zcta,65752,2022,,0,94.4,94.2,,,,51-75% of geographies
zcta,98263,2022,,0,94.4,94.2,,,100,51-75% of geographies
zcta,52755,2022,,0,94.4,94.1,,100,100,51-75% of geographies
zcta,59854,2022,,0,94.4,93.9,,,,51-75% of geographies
zcta,62814,2022,,0,94.4,93.9,,,100,51-75% of geographies
zcta,52727,2022,,0,94.4,94.3,,,,51-75% of geographies
zcta,68865,2022,,0,94.4,96.3,,,63.8,51-75% of geographies
zcta,26587,2022,,0,94.4,94.4,,,,51-75% of geographies
zcta,52583,2022,,0,94.4,94,,,,51-75% of geographies
zcta,45054,2022,,0,94.4,95.2,,,0,51-75% of geographies
zcta,62974,2022,,0,94.4,94.2,,100,100,51-75% of geographies
zcta,04267,2022,,0,94.4,100,,,,51-75% of geographies
zcta,84309,2022,,0,94.4,94.4,,,82.6,51-75% of geographies
zcta,68362,2022,,0,94.4,94.4,,,,51-75% of geographies
zcta,43044,2022,,0.7,94.4,94.7,,30,100,51-75% of geographies
zcta,42324,2022,,0,94.4,95.3,,,,51-75% of geographies
zcta,99345,2022,,0,94.4,100,,,86.8,51-75% of geographies
zcta,03268,2022,,0,94.4,94.4,,,100,51-75% of geographies
zcta,12046,2022,,0,94.4,94.1,,,100,51-75% of geographies
zcta,08329,2022,,0,94.4,92.4,,100,,51-75% of geographies
zcta,03592,2022,,0,94.4,94.3,,,100,51-75% of geographies
zcta,53019,2022,,0,94.4,94.7,,100,87.5,51-75% of geographies
county,"Kingsbury County, South Dakota",2022,South Dakota,0,94.4,94.3,,100,93.9,Top 25% of geographies
zcta,66782,2022,,0,94.4,95.7,,,100,51-75% of geographies
zcta,67844,2022,,0,94.4,93.6,,,100,51-75% of geographies
zcta,61570,2022,,0,94.4,94.3,,100,91.5,51-75% of geographies
zcta,72470,2022,,0,94.4,94.3,,,,51-75% of geographies
zcta,68844,2022,,0,94.4,94.3,,,100,51-75% of geographies
zcta,83806,2022,,0,94.4,94.2,,,100,51-75% of geographies
zcta,47631,2022,,0,94.4,94.1,,100,100,51-75% of geographies
zcta,41531,2022,,0,94.4,94.3,,100,,51-75% of geographies
zcta,94514,2022,,0.1,94.4,92.6,,100,98.1,51-75% of geographies
zcta,72051,2022,,0,94.4,93.4,,,,51-75% of geographies
zcta,58480,2022,,0,94.4,94,,,,51-75% of geographies
zcta,13652,2022,,0,94.4,94.1,,100,100,51-75% of geographies
zcta,96790,2022,,0,94.4,91.4,,100,92.3,51-75% of geographies
zcta,72137,2022,,0,94.4,94.4,,,69.9,51-75% of geographies
zcta,37770,2022,,0,94.4,94.7,,,,51-75% of geographies
zcta,05652,2022,,0,94.4,94.2,,,100,51-75% of geographies
zcta,37656,2022,,0,94.4,95.6,,7.1,100,51-75% of geographies
zcta,97461,2022,,0,94.4,93.4,,100,,51-75% of geographies
zcta,25062,2022,,0,94.4,94.4,,,,51-75% of geographies
zcta,45775,2022,,0,94.4,94.3,,,100,51-75% of geographies
zcta,82838,2022,,0,94.4,93.9,,,,51-75% of geographies
zcta,56311,2022,,0,94.4,94,,,100,51-75% of geographies
zcta,84046,2022,,0,94.4,94.3,,,100,51-75% of geographies
zcta,65013,2022,,0,94.4,94.1,,,100,51-75% of geographies
zcta,87051,2022,,0,94.4,94.1,,,93.7,51-75% of geographies
zcta,16340,2022,,0,94.4,94,,100,100,51-75% of geographies
zcta,51366,2022,,0,94.4,94.4,,,,51-75% of geographies
zcta,58778,2022,,0,94.4,91,,100,,51-75% of geographies
zcta,46770,2022,,0.2,94.4,94.9,,100,34.8,51-75% of geographies
zcta,58575,2022,,0,94.4,94.1,,100,100,51-75% of geographies
zcta,50167,2022,,0,94.4,94.4,,,96.3,51-75% of geographies
zcta,80747,2022,,0,94.4,95.5,,100,100,51-75% of geographies
zcta,05868,2022,,0,94.4,94.4,,,,51-75% of geographies
zcta,62922,2022,,0,94.4,94.3,,,100,51-75% of geographies
zcta,97042,2022,,0,94.4,94.1,,100,85,51-75% of geographies
zcta,48469,2022,,0,94.4,94.2,,,100,51-75% of geographies
zcta,95318,2022,,0,94.4,94.4,,,,51-75% of geographies
zcta,42722,2022,,0,94.4,94.4,,,,51-75% of geographies
zcta,44217,2022,,0,94.4,94.5,,,100,51-75% of geographies
zcta,58779,2022,,0,94.4,94.2,,,,51-75% of geographies
zcta,45873,2022,,0,98.4,98.3,,,100,Top 25% of geographies
zcta,41839,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,51051,2022,,0,98.4,97.6,,,,Top 25% of geographies
zcta,58740,2022,,0,98.4,98.3,,100,100,Top 25% of geographies
zcta,62556,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,65040,2022,,0,98.4,98.4,,,100,Top 25% of geographies
zcta,63473,2022,,0,98.4,98.4,,100,,Top 25% of geographies
zcta,62280,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,06091,2022,,0,98.4,98,,,,Top 25% of geographies
zcta,45868,2022,,0,98.4,98.3,,,100,Top 25% of geographies
zcta,11765,2022,,0,98.4,100,,87.3,97.9,Top 25% of geographies
zcta,14101,2022,,0,98.4,98.3,,,100,Top 25% of geographies
zcta,25107,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,05841,2022,,0,98.4,98.2,,,100,Top 25% of geographies
zcta,25529,2022,,0.8,98.4,98.4,,,,Top 25% of geographies
zcta,54517,2022,,0,98.4,100,,57.1,0,Top 25% of geographies
zcta,50151,2022,,0,98.4,98.3,,,,Top 25% of geographies
zcta,64622,2022,,0,98.4,98.3,,,,Top 25% of geographies
zcta,61863,2022,,0,98.4,98.4,,,100,Top 25% of geographies
zcta,68460,2022,,0,98.4,98.4,,100,69.2,Top 25% of geographies
zcta,68634,2022,,0,98.4,98.4,,0,100,Top 25% of geographies
zcta,62338,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,65069,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,15679,2022,,0,98.4,98.2,,100,,Top 25% of geographies
zcta,51557,2022,,0,98.4,98.7,,,100,Top 25% of geographies
zcta,07046,2022,,0,98.4,98.1,,100,100,Top 25% of geographies
zcta,41601,2022,,0,98.4,98.5,,66.7,,Top 25% of geographies
zcta,54215,2022,,0,98.4,98.1,,,100,Top 25% of geographies
zcta,56340,2022,,0,98.4,98.4,,,100,Top 25% of geographies
zcta,98565,2022,,0,98.4,98.3,,100,,Top 25% of geographies
zcta,47175,2022,,0,98.4,98.3,,,100,Top 25% of geographies
zcta,43788,2022,,0,98.4,98.4,,,100,Top 25% of geographies
zcta,46180,2022,,0,98.4,99,,,100,Top 25% of geographies
zcta,97870,2022,,0,98.4,99.6,,100,100,Top 25% of geographies
zcta,99744,2022,,0,98.4,99.1,,,,Top 25% of geographies
zcta,56147,2022,,0,98.4,100,,,,Top 25% of geographies
zcta,14170,2022,,0,98.4,98.3,,,100,Top 25% of geographies
zcta,62979,2022,,0,98.4,98.2,,100,,Top 25% of geographies
zcta,64486,2022,,0,98.4,98.3,,,100,Top 25% of geographies
zcta,47981,2022,,0,98.4,98.3,,,100,Top 25% of geographies
zcta,97841,2022,,0,98.4,98.3,,100,100,Top 25% of geographies
zcta,13355,2022,,0,98.4,98.4,,,100,Top 25% of geographies
zcta,61730,2022,,0,98.4,98.3,,,100,Top 25% of geographies
zcta,76676,2022,,0,98.4,98.1,,100,100,Top 25% of geographies
zcta,56056,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,61432,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,72835,2022,,0,98.4,100,,,100,Top 25% of geographies
zcta,72946,2022,,0,98.4,98.1,,,100,Top 25% of geographies
zcta,55968,2022,,0,98.4,98.1,,100,,Top 25% of geographies
zcta,25181,2022,,0,98.4,98.3,,,100,Top 25% of geographies
zcta,50223,2022,,0,98.4,98.3,,,,Top 25% of geographies
zcta,55782,2022,,0,98.4,98.3,,100,100,Top 25% of geographies
zcta,52047,2022,,0,98.4,98.5,,100,100,Top 25% of geographies
zcta,38589,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,41824,2022,,0,98.4,98.3,,,100,Top 25% of geographies
zcta,50557,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,51436,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,50006,2022,,0,98.4,98.2,,,100,Top 25% of geographies
zcta,68940,2022,,0,98.4,98.3,,100,100,Top 25% of geographies
zcta,72648,2022,,0,98.4,98,,,,Top 25% of geographies
zcta,12169,2022,,0,98.4,98.4,,,100,Top 25% of geographies
zcta,49796,2022,,0,98.4,98.4,,,100,Top 25% of geographies
zcta,52328,2022,,0,98.4,99.7,,40,100,Top 25% of geographies
zcta,02670,2022,,0,98.4,98.3,,,,Top 25% of geographies
zcta,05640,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,41080,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,68368,2022,,0,98.4,98.8,,,90,Top 25% of geographies
zcta,01036,2022,,0,98.4,98.3,,100,100,Top 25% of geographies
zcta,41776,2022,,0,98.4,98.4,,,,Top 25% of geographies
zcta,17876,2022,,0,98.4,98.4,,100,97.3,Top 25% of geographies
zcta,16937,2022,,0,66.9,66.9,,,,Bottom 25% of geographies
zcta,46524,2022,,0,66.9,66.7,,100,100,Bottom 25% of geographies
zcta,57752,2022,,0.3,66.9,90.7,,,100,Bottom 25% of geographies
zcta,76474,2022,,0,70.9,58.5,,,100,Bottom 25% of geographies
zcta,16035,2022,,0,70.9,70.9,,,,Bottom 25% of geographies
zcta,74549,2022,,0,70.9,83.1,,,39.5,Bottom 25% of geographies
zcta,17867,2022,,0,74.9,74.7,,,,Bottom 25% of geographies
zcta,63041,2022,,0,74.9,74.9,,,,Bottom 25% of geographies
zcta,25844,2022,,0,74.9,74.9,,,,Bottom 25% of geographies
zcta,37340,2022,,0,74.9,73.1,,100,,Bottom 25% of geographies
zcta,76832,2022,,2.4,74.9,75.7,,,86.2,Bottom 25% of geographies
zcta,74722,2022,,0,74.9,82.4,,,,Bottom 25% of geographies
zcta,28671,2022,,5.4,74.9,72.8,,,,Bottom 25% of geographies
zcta,82336,2022,,0,74.9,87.7,,,26.7,Bottom 25% of geographies
zcta,38456,2022,,0,78.9,79,,,100,Bottom 25% of geographies
zcta,62880,2022,,0,78.9,77.1,,,,Bottom 25% of geographies
zcta,64756,2022,,0,78.9,79.1,,,100,Bottom 25% of geographies
zcta,78375,2022,,0,78.9,80,,,77.8,Bottom 25% of geographies
zcta,97638,2022,,0,78.9,78.8,,,,Bottom 25% of geographies
zcta,57766,2022,,0,78.9,78.9,,,,Bottom 25% of geographies
zcta,67574,2022,,0,78.9,78.9,,,,Bottom 25% of geographies
zcta,76491,2022,,0,78.9,79.5,,,78.8,Bottom 25% of geographies
zcta,98923,2022,,0,78.9,73.9,,,75.5,Bottom 25% of geographies
zcta,73747,2022,,0,78.9,77.7,,,,Bottom 25% of geographies
zcta,12177,2022,,0,78.9,94,,,,Bottom 25% of geographies
zcta,99626,2022,,0,78.9,87.5,,,,Bottom 25% of geographies
zcta,86053,2022,,0,78.9,,,,100,Bottom 25% of geographies
zcta,99568,2022,,0,78.9,82.1,,,100,Bottom 25% of geographies
zcta,65446,2022,,0,78.9,74.6,,,,Bottom 25% of geographies
zcta,76636,2022,,0,78.9,79.4,,5.9,75.1,Bottom 25% of geographies
zcta,78671,2022,,0,78.9,78.2,,,66.5,Bottom 25% of geographies
zcta,80469,2022,,0,78.9,78.6,,100,,Bottom 25% of geographies
zcta,83428,2022,,0,78.9,78.5,,,0,Bottom 25% of geographies
zcta,48440,2022,,0,78.9,78.9,,,,Bottom 25% of geographies
zcta,79783,2022,,0,78.9,78.9,,,100,Bottom 25% of geographies
county,"Stanton County, Kansas",2022,Kansas,0,78.9,80,,100,69.7,Bottom 25% of geographies
zcta,31556,2022,,0,82.9,82.9,,,,Bottom 25% of geographies
zcta,64652,2022,,0,82.9,83.6,,,66.7,Bottom 25% of geographies
zcta,56255,2022,,0,82.9,83.9,,,30.8,Bottom 25% of geographies
zcta,18912,2022,,0,82.9,82.9,,,,Bottom 25% of geographies
zcta,62815,2022,,0,82.9,81,,,,Bottom 25% of geographies
zcta,83122,2022,,0,82.9,82.9,,,,Bottom 25% of geographies
zcta,26276,2022,,0,82.9,81.8,,,,Bottom 25% of geographies
zcta,61426,2022,,0,82.9,82.9,,,,Bottom 25% of geographies
zcta,77983,2022,,0,82.9,81,,100,70.5,Bottom 25% of geographies
zcta,65555,2022,,0,82.9,84.9,,,0,Bottom 25% of geographies
zcta,74054,2022,,0,82.9,83.7,,50,87.9,Bottom 25% of geographies
zcta,88027,2022,,0,82.9,79.6,,,82.9,Bottom 25% of geographies
zcta,26270,2022,,0,82.9,80.4,,,,Bottom 25% of geographies
zcta,73848,2022,,0,82.9,89.8,,,62,Bottom 25% of geographies
zcta,60926,2022,,0,82.9,82.9,,,,Bottom 25% of geographies
zcta,23068,2022,,0,82.9,82.9,,,,Bottom 25% of geographies
zcta,59241,2022,,0,86.9,89,,,100,Bottom 25% of geographies
zcta,76066,2022,,0,86.9,88.3,,33.3,72.5,Bottom 25% of geographies
county,"Switzerland County, Indiana",2022,Indiana,0.3,86.9,86.5,,0,89.1,Bottom 25% of geographies
zcta,15086,2022,,1.5,86.9,85,,100,100,Bottom 25% of geographies
zcta,72944,2022,,0.8,86.9,91.1,,100,100,Bottom 25% of geographies
zcta,74844,2022,,0,86.9,93.7,,100,80,Bottom 25% of geographies
zcta,28683,2022,,0,86.9,86.7,,,51.3,Bottom 25% of geographies
zcta,67837,2022,,0,86.9,86,,,96.7,Bottom 25% of geographies
zcta,74825,2022,,0,86.9,91.1,,100,82.5,Bottom 25% of geographies
zcta,67516,2022,,0,86.9,95.8,,,73.4,Bottom 25% of geographies
zcta,79758,2022,,0,86.9,86.3,,,58.9,Bottom 25% of geographies
zcta,76844,2022,,0.7,86.9,85.4,,76.9,87.5,Bottom 25% of geographies
zcta,38564,2022,,0,86.9,84.3,,,100,Bottom 25% of geographies
zcta,68982,2022,,0,86.9,87.7,,0,100,Bottom 25% of geographies
zcta,77993,2022,,0,86.9,86.9,,,,Bottom 25% of geographies
zcta,83213,2022,,0,86.9,84.4,,,59.1,Bottom 25% of geographies
zcta,19554,2022,,0,86.9,86.4,,,,Bottom 25% of geographies
zcta,80744,2022,,0,86.9,86.8,,100,78.2,Bottom 25% of geographies
zcta,68774,2022,,0,86.9,86.9,,,,Bottom 25% of geographies
zcta,98526,2022,,0,86.9,94.8,,100,30,Bottom 25% of geographies
zcta,37362,2022,,0,86.9,87.6,,,0,Bottom 25% of geographies
zcta,73063,2022,,0,86.9,89.7,,33.3,100,Bottom 25% of geographies
zcta,61478,2022,,0,86.9,86.9,,,,Bottom 25% of geographies
zcta,67008,2022,,0,86.9,86.7,,,,Bottom 25% of geographies
zcta,67038,2022,,0,86.9,88.7,,,0,Bottom 25% of geographies
zcta,83212,2022,,0,86.9,86.6,,,100,Bottom 25% of geographies
zcta,47011,2022,,0,90.9,90.2,,,,26-50% of geographies
zcta,97825,2022,,0,90.9,90.7,,,100,26-50% of geographies
zcta,15957,2022,,0,90.9,90.9,,,,26-50% of geographies
zcta,53804,2022,,0,90.9,90.8,,100,60,26-50% of geographies
zcta,43008,2022,,0,90.9,90.7,,,100,26-50% of geographies
zcta,37616,2022,,0,90.9,90.8,,100,85.3,26-50% of geographies
zcta,65675,2022,,0,90.9,90.9,,,,26-50% of geographies
zcta,58042,2022,,0,90.9,90.3,,,100,26-50% of geographies
zcta,84319,2022,,0,90.9,90,,100,90.9,26-50% of geographies
zcta,74643,2022,,0,90.9,93.8,,,58.3,26-50% of geographies
zcta,16424,2022,,0,90.9,90.8,,100,90.3,26-50% of geographies
zcta,80860,2022,,0,90.9,89.6,,,100,26-50% of geographies
zcta,26283,2022,,0,90.9,90.9,,,,26-50% of geographies
zcta,48634,2022,,0,90.9,90.6,,100,100,26-50% of geographies
zcta,69043,2022,,0,90.9,90.6,,100,100,26-50% of geographies
zcta,95253,2022,,0,90.9,100,,,86.5,26-50% of geographies
zcta,52077,2022,,0,90.9,94.3,,56,,26-50% of geographies
zcta,65276,2022,,0,90.9,90.7,,,,26-50% of geographies
zcta,57386,2022,,0,90.9,90.7,,,100,26-50% of geographies
zcta,04219,2022,,0,90.9,91.5,,100,100,26-50% of geographies
zcta,62436,2022,,0,90.9,90.2,,,,26-50% of geographies
zcta,42207,2022,,0,90.9,90.8,,,,26-50% of geographies
zcta,60437,2022,,0,90.9,90.1,,,100,26-50% of geographies
zcta,64434,2022,,0,90.9,90.7,,,100,26-50% of geographies
zcta,81419,2022,,0,90.9,90.6,,,90.4,26-50% of geographies
zcta,77614,2022,,0,90.9,90.7,,,,26-50% of geographies
zcta,52701,2022,,0,90.9,90.9,,,,26-50% of geographies
zcta,03241,2022,,0,90.9,91,,100,48.9,26-50% of geographies
zcta,72739,2022,,0,90.9,89.1,,,,26-50% of geographies
zcta,51333,2022,,0,90.9,91.7,,,73.3,26-50% of geographies
zcta,31756,2022,,0,90.9,89.5,,100,100,26-50% of geographies
zcta,28763,2022,,0,90.9,92.7,,,,26-50% of geographies
zcta,81154,2022,,0,90.9,90.6,,100,87.5,26-50% of geographies
zcta,52158,2022,,0,90.9,92.8,,100,0,26-50% of geographies
county,"Calhoun County, West Virginia",2022,West Virginia,0,90.9,92,,100,68.4,26-50% of geographies
zcta,14819,2022,,0,90.9,90.6,,100,100,26-50% of geographies
zcta,67854,2022,,0.2,90.9,91.6,,,50.6,26-50% of geographies
zcta,05846,2022,,0,90.9,90.7,,100,0,26-50% of geographies
zcta,62468,2022,,0.5,90.9,94.2,,,42.9,26-50% of geographies
county,"Pleasants County, West Virginia",2022,West Virginia,0.7,90.9,90.9,,,88,26-50% of geographies
zcta,96031,2022,,0,90.9,87.8,,,,26-50% of geographies
county,"Haines Borough, Alaska",2022,Alaska,0,90.9,95.8,,60.3,95.9,26-50% of geographies
zcta,81152,2022,,0.8,90.9,92.2,,100,93.4,26-50% of geographies
zcta,79024,2022,,0,90.9,93.5,,,70.4,26-50% of geographies
zcta,25517,2022,,0,90.9,90.9,,,,26-50% of geographies
zcta,46957,2022,,0,90.9,91,,,,26-50% of geographies
zcta,34217,2022,,0,90.9,93.2,,100,98,26-50% of geographies
zcta,63365,2022,,0,90.9,89.8,,,,26-50% of geographies
zcta,81220,2022,,0,90.9,90.9,,,,26-50% of geographies
zcta,72440,2022,,0,90.9,90.8,,,100,26-50% of geographies
zcta,55722,2022,,0,94.9,94.6,,,,51-75% of geographies
zcta,56043,2022,,0,94.9,96.1,,100,70.8,51-75% of geographies
zcta,71328,2022,,0,94.9,94.7,,,100,51-75% of geographies
zcta,85145,2022,,0,94.9,94.9,,100,90.8,51-75% of geographies
zcta,58520,2022,,0,94.9,94.9,,,,51-75% of geographies
zcta,05345,2022,,0,94.9,94.7,,100,100,51-75% of geographies
zcta,24656,2022,,0,94.9,95.5,,,0,51-75% of geographies
zcta,25607,2022,,0,94.9,94.9,,,100,51-75% of geographies
zcta,80821,2022,,1.2,94.9,94.6,,,100,51-75% of geographies
zcta,96725,2022,,0,94.9,95.2,,99.3,90.4,51-75% of geographies
zcta,58484,2022,,0,94.9,94.9,,,,51-75% of geographies
zcta,68033,2022,,0,94.9,94.8,,,100,51-75% of geographies
zcta,45634,2022,,0.6,94.9,95.2,,,,51-75% of geographies
zcta,45663,2022,,0,94.9,94.6,,100,100,51-75% of geographies
zcta,15860,2022,,0,94.9,94.8,,100,100,51-75% of geographies
zcta,98648,2022,,0.1,94.9,95.1,,100,100,51-75% of geographies
zcta,55964,2022,,0.1,94.9,94.7,,,48.7,51-75% of geographies
zcta,68004,2022,,0,94.9,95,,100,100,51-75% of geographies
zcta,46702,2022,,0,94.9,95.2,,100,100,51-75% of geographies
zcta,67548,2022,,1.2,94.9,95.2,,100,100,51-75% of geographies
zcta,50157,2022,,0,94.9,93.6,,,100,51-75% of geographies
zcta,98280,2022,,0,94.9,94.2,,100,100,51-75% of geographies
zcta,26716,2022,,0,94.9,94.6,,,100,51-75% of geographies
zcta,41766,2022,,0,94.9,94.2,,,,51-75% of geographies
zcta,72428,2022,,0,94.9,94.4,,,,51-75% of geographies
zcta,61257,2022,,0,94.9,94.7,,,100,51-75% of geographies
zcta,55752,2022,,0,94.9,94.8,,100,,51-75% of geographies
zcta,61471,2022,,0,94.9,94.8,,,,51-75% of geographies
zcta,26680,2022,,0,94.9,94.9,,,,51-75% of geographies
zcta,24849,2022,,0,94.9,94.9,,,,51-75% of geographies
zcta,54645,2022,,0,94.9,94.9,,,100,51-75% of geographies
zcta,13809,2022,,0,94.9,94.6,,,100,51-75% of geographies
zcta,50040,2022,,0,94.9,94.8,,,100,51-75% of geographies
zcta,62352,2022,,0,94.9,94.7,,,100,51-75% of geographies
zcta,14839,2022,,0,94.9,94.9,,,,51-75% of geographies
zcta,71432,2022,,0,94.9,94.7,,100,100,51-75% of geographies
zcta,62635,2022,,0,94.9,94.9,,,100,51-75% of geographies
zcta,47115,2022,,0,94.9,96.1,,100,100,51-75% of geographies
zcta,16928,2022,,0,94.9,95.4,,100,65.5,51-75% of geographies
zcta,61851,2022,,0,94.9,94.9,,,,51-75% of geographies
zcta,99135,2022,,0,94.9,94.7,,,100,51-75% of geographies
zcta,56032,2022,,0,94.9,94.1,,,100,51-75% of geographies
zcta,05774,2022,,0,94.9,94.6,,,,51-75% of geographies
zcta,92398,2022,,0,94.9,94.3,,100,100,51-75% of geographies
zcta,62689,2022,,0,94.9,95.5,,100,,51-75% of geographies
zcta,61059,2022,,0,94.9,95.9,,,100,51-75% of geographies
zcta,17760,2022,,0,94.9,95,,0,,51-75% of geographies
zcta,97419,2022,,0,94.9,95.9,,100,77.8,51-75% of geographies
zcta,04022,2022,,0,94.9,96.3,,100,25,51-75% of geographies
zcta,13661,2022,,0,94.9,94.8,,100,100,51-75% of geographies
zcta,03740,2022,,0,94.9,94.6,,,100,51-75% of geographies
zcta,47963,2022,,0,94.9,94.8,,,100,51-75% of geographies
zcta,54210,2022,,0,94.9,94.4,,,,51-75% of geographies
